,REF_DATE,GEO,DGUID,Indicators,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1196,2014,Nova Scotia,2016A000212,Interprovincial imports,Hotels,Dollars,81,millions,6,v1001802287,4.8.13,99.3,,,,1
1197,2014,Nova Scotia,2016A000212,Interprovincial imports,Motels,Dollars,81,millions,6,v1001802288,4.8.14,3.1,,,,1
1198,2014,Nova Scotia,2016A000212,Interprovincial imports,Camping,Dollars,81,millions,6,v1001802289,4.8.15,1.0,,,,1
1199,2014,Nova Scotia,2016A000212,Interprovincial imports,Other accommodation,Dollars,81,millions,6,v1001802290,4.8.16,3.7,,,,1
1200,2014,Nova Scotia,2016A000212,Interprovincial imports,Total food and beverage services,Dollars,81,millions,6,v1001802291,4.8.17,95.4,,,,1
1201,2014,Nova Scotia,2016A000212,Interprovincial imports,Meals from accommodation,Dollars,81,millions,6,v1001849000,4.8.18,5.5,,,,1
1202,2014,Nova Scotia,2016A000212,Interprovincial imports,Meals from restaurants,Dollars,81,millions,6,v1001802292,4.8.19,71.3,,,,1
1203,2014,Nova Scotia,2016A000212,Interprovincial imports,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802293,4.8.20,2.1,,,,1
1204,2014,Nova Scotia,2016A000212,Interprovincial imports,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802294,4.8.21,11.1,,,,1
1205,2014,Nova Scotia,2016A000212,Interprovincial imports,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802295,4.8.22,5.4,,,,1
1206,2014,Nova Scotia,2016A000212,Interprovincial imports,Total other tourism products,Dollars,81,millions,6,v1001802296,4.8.23,102.0,,,,1
1207,2014,Nova Scotia,2016A000212,Interprovincial imports,Recreation and entertainment,Dollars,81,millions,6,v1001802302,4.8.24,30.1,,,,1
1208,2014,Nova Scotia,2016A000212,Interprovincial imports,Travel services,Dollars,81,millions,6,v1001802303,4.8.25,67.7,,,,1
1209,2014,Nova Scotia,2016A000212,Interprovincial imports,Convention fees,Dollars,81,millions,6,v1001802304,4.8.26,4.2,,,,1
1210,2014,Nova Scotia,2016A000212,Interprovincial imports,Pre-trip expenses,Dollars,81,millions,6,v1001802305,4.8.27,,..,,,1
1211,2014,Nova Scotia,2016A000212,Interprovincial imports,Total other products,Dollars,81,millions,6,v1001802297,4.8.28,100.8,,,,1
1212,2014,Nova Scotia,2016A000212,Interprovincial imports,Groceries,Dollars,81,millions,6,v1001802298,4.8.29,32.3,,,,1
1213,2014,Nova Scotia,2016A000212,Interprovincial imports,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001802299,4.8.30,6.6,,,,1
1214,2014,Nova Scotia,2016A000212,Interprovincial imports,Urban transit and parking,Dollars,81,millions,6,v1001802300,4.8.31,2.3,,,,1
1215,2014,Nova Scotia,2016A000212,Interprovincial imports,Miscellaneous products,Dollars,81,millions,6,v1001802301,4.8.32,59.6,,,,1
1216,2014,Nova Scotia,2016A000212,International imports,Total tourism expenditures,Dollars,81,millions,6,v1001802306,4.9.1,815.8,,,,1
1217,2014,Nova Scotia,2016A000212,International imports,Total tourism products,Dollars,81,millions,6,v1001802307,4.9.2,684.8,,,,1
1218,2014,Nova Scotia,2016A000212,International imports,Total transportation,Dollars,81,millions,6,v1001802308,4.9.3,273.0,,,,1
1219,2014,Nova Scotia,2016A000212,International imports,Passenger air transport,Dollars,81,millions,6,v1001802309,4.9.4,,..,,,1
1220,2014,Nova Scotia,2016A000212,International imports,Passenger rail transport,Dollars,81,millions,6,v1001802310,4.9.5,,..,,,1
1221,2014,Nova Scotia,2016A000212,International imports,Passenger water transport,Dollars,81,millions,6,v1001802311,4.9.6,,..,,,1
1222,2014,Nova Scotia,2016A000212,International imports,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001802312,4.9.7,,..,,,1
1223,2014,Nova Scotia,2016A000212,International imports,Taxis,Dollars,81,millions,6,v1001802313,4.9.8,,..,,,1
1224,2014,Nova Scotia,2016A000212,International imports,Vehicle rental,Dollars,81,millions,6,v1001802314,4.9.9,,..,,,1
1225,2014,Nova Scotia,2016A000212,International imports,Vehicle repairs and parts,Dollars,81,millions,6,v1001802315,4.9.10,,..,,,1
1226,2014,Nova Scotia,2016A000212,International imports,Vehicle fuel,Dollars,81,millions,6,v1001802316,4.9.11,,..,,,1
1227,2014,Nova Scotia,2016A000212,International imports,Total accommodation,Dollars,81,millions,6,v1001802317,4.9.12,216.5,,,,1
1228,2014,Nova Scotia,2016A000212,International imports,Hotels,Dollars,81,millions,6,v1001802318,4.9.13,,..,,,1
1229,2014,Nova Scotia,2016A000212,International imports,Motels,Dollars,81,millions,6,v1001802319,4.9.14,,..,,,1
1230,2014,Nova Scotia,2016A000212,International imports,Camping,Dollars,81,millions,6,v1001802320,4.9.15,,..,,,1
1231,2014,Nova Scotia,2016A000212,International imports,Other accommodation,Dollars,81,millions,6,v1001802321,4.9.16,,..,,,1
1232,2014,Nova Scotia,2016A000212,International imports,Total food and beverage services,Dollars,81,millions,6,v1001802322,4.9.17,133.6,,,,1
1233,2014,Nova Scotia,2016A000212,International imports,Meals from accommodation,Dollars,81,millions,6,v1001849001,4.9.18,,..,,,1
1234,2014,Nova Scotia,2016A000212,International imports,Meals from restaurants,Dollars,81,millions,6,v1001802323,4.9.19,,..,,,1
1235,2014,Nova Scotia,2016A000212,International imports,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802324,4.9.20,,..,,,1
1236,2014,Nova Scotia,2016A000212,International imports,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802325,4.9.21,,..,,,1
1237,2014,Nova Scotia,2016A000212,International imports,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802326,4.9.22,,..,,,1
1238,2014,Nova Scotia,2016A000212,International imports,Total other tourism products,Dollars,81,millions,6,v1001802327,4.9.23,61.7,,,,1
1239,2014,Nova Scotia,2016A000212,International imports,Recreation and entertainment,Dollars,81,millions,6,v1001802333,4.9.24,,..,,,1
1240,2014,Nova Scotia,2016A000212,International imports,Travel services,Dollars,81,millions,6,v1001802334,4.9.25,,..,,,1
1241,2014,Nova Scotia,2016A000212,International imports,Convention fees,Dollars,81,millions,6,v1001802335,4.9.26,,..,,,1
1242,2014,Nova Scotia,2016A000212,International imports,Pre-trip expenses,Dollars,81,millions,6,v1001802336,4.9.27,,..,,,1
1243,2014,Nova Scotia,2016A000212,International imports,Total other products,Dollars,81,millions,6,v1001802328,4.9.28,131.0,,,,1
1244,2014,Nova Scotia,2016A000212,International imports,Groceries,Dollars,81,millions,6,v1001802329,4.9.29,,..,,,1
1245,2014,Nova Scotia,2016A000212,International imports,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001802330,4.9.30,,..,,,1
1246,2014,Nova Scotia,2016A000212,International imports,Urban transit and parking,Dollars,81,millions,6,v1001802331,4.9.31,,..,,,1
1247,2014,Nova Scotia,2016A000212,International imports,Miscellaneous products,Dollars,81,millions,6,v1001802332,4.9.32,,..,,,1
1248,2014,Nova Scotia,2016A000212,Tourism product ratio,Total tourism expenditures,Percentage,242,millions,6,v1001802337,4.10.1,3.2,,,,1
1249,2014,Nova Scotia,2016A000212,Tourism product ratio,Total tourism products,Percentage,242,millions,6,v1001802338,4.10.2,33.7,,,,1
1250,2014,Nova Scotia,2016A000212,Tourism product ratio,Total transportation,Percentage,242,millions,6,v1001802339,4.10.3,28.9,,,,1
1251,2014,Nova Scotia,2016A000212,Tourism product ratio,Passenger air transport,Percentage,242,millions,6,v1001802340,4.10.4,90.0,,,,1
1252,2014,Nova Scotia,2016A000212,Tourism product ratio,Passenger rail transport,Percentage,242,millions,6,v1001802341,4.10.5,93.7,,,,1
1253,2014,Nova Scotia,2016A000212,Tourism product ratio,Passenger water transport,Percentage,242,millions,6,v1001802342,4.10.6,42.5,,,,1
1254,2014,Nova Scotia,2016A000212,Tourism product ratio,"Interurban, charter and tour bus transport",Percentage,242,millions,6,v1001802343,4.10.7,45.2,,,,1
1255,2014,Nova Scotia,2016A000212,Tourism product ratio,Taxis,Percentage,242,millions,6,v1001802344,4.10.8,20.8,,,,1
1256,2014,Nova Scotia,2016A000212,Tourism product ratio,Vehicle rental,Percentage,242,millions,6,v1001802345,4.10.9,43.2,,,,1
1257,2014,Nova Scotia,2016A000212,Tourism product ratio,Vehicle repairs and parts,Percentage,242,millions,6,v1001802346,4.10.10,18.0,,,,1
1258,2014,Nova Scotia,2016A000212,Tourism product ratio,Vehicle fuel,Percentage,242,millions,6,v1001802347,4.10.11,18.1,,,,1
1259,2014,Nova Scotia,2016A000212,Tourism product ratio,Total accommodation,Percentage,242,millions,6,v1001802348,4.10.12,93.5,,,,1
1260,2014,Nova Scotia,2016A000212,Tourism product ratio,Hotels,Percentage,242,millions,6,v1001802349,4.10.13,93.5,,,,1
1261,2014,Nova Scotia,2016A000212,Tourism product ratio,Motels,Percentage,242,millions,6,v1001802350,4.10.14,92.6,,,,1
1262,2014,Nova Scotia,2016A000212,Tourism product ratio,Camping,Percentage,242,millions,6,v1001802351,4.10.15,96.5,,,,1
1263,2014,Nova Scotia,2016A000212,Tourism product ratio,Other accommodation,Percentage,242,millions,6,v1001802352,4.10.16,93.5,,,,1
1264,2014,Nova Scotia,2016A000212,Tourism product ratio,Total food and beverage services,Percentage,242,millions,6,v1001802353,4.10.17,22.6,,,,1
1265,2014,Nova Scotia,2016A000212,Tourism product ratio,Meals from accommodation,Percentage,242,millions,6,v1001802354,4.10.18,22.6,,,,1
1266,2014,Nova Scotia,2016A000212,Tourism product ratio,Meals from restaurants,Percentage,242,millions,6,v1001802355,4.10.19,22.4,,,,1
1267,2014,Nova Scotia,2016A000212,Tourism product ratio,Alcoholic beverages from accommodation,Percentage,242,millions,6,v1001802356,4.10.20,24.1,,,,1
1268,2014,Nova Scotia,2016A000212,Tourism product ratio,Alcoholic beverages from restaurants,Percentage,242,millions,6,v1001802357,4.10.21,23.9,,,,1
1269,2014,Nova Scotia,2016A000212,Tourism product ratio,Meals and alcoholic beverages from other tourism industries,Percentage,242,millions,6,v1001802358,4.10.22,22.8,,,,1
1270,2014,Nova Scotia,2016A000212,Tourism product ratio,Total other tourism products,Percentage,242,millions,6,v1001802359,4.10.23,49.4,,,,1
1271,2014,Nova Scotia,2016A000212,Tourism product ratio,Recreation and entertainment,Percentage,242,millions,6,v1001802365,4.10.24,23.8,,,,1
1272,2014,Nova Scotia,2016A000212,Tourism product ratio,Travel services,Percentage,242,millions,6,v1001802366,4.10.25,98.0,,,,1
1273,2014,Nova Scotia,2016A000212,Tourism product ratio,Convention fees,Percentage,242,millions,6,v1001802367,4.10.26,93.5,,,,1
1274,2014,Nova Scotia,2016A000212,Tourism product ratio,Pre-trip expenses,Percentage,242,millions,6,v1001802368,4.10.27,100.0,,,,1
1275,2014,Nova Scotia,2016A000212,Tourism product ratio,Total other products,Percentage,242,millions,6,v1001802360,4.10.28,0.6,,,,1
1276,2014,Nova Scotia,2016A000212,Tourism product ratio,Groceries,Percentage,242,millions,6,v1001802361,4.10.29,4.6,,,,1
1277,2014,Nova Scotia,2016A000212,Tourism product ratio,"Beer, wine, and liquor from stores",Percentage,242,millions,6,v1001802362,4.10.30,4.5,,,,1
1278,2014,Nova Scotia,2016A000212,Tourism product ratio,Urban transit and parking,Percentage,242,millions,6,v1001802363,4.10.31,8.8,,,,1
1279,2014,Nova Scotia,2016A000212,Tourism product ratio,Miscellaneous products,Percentage,242,millions,6,v1001802364,4.10.32,0.4,,,,1
1280,2014,New Brunswick,2016A000213,Total domestic supply,Total tourism expenditures,Dollars,81,millions,6,v1001802431,5.1.1,67356.8,,,,1
1281,2014,New Brunswick,2016A000213,Total domestic supply,Total tourism products,Dollars,81,millions,6,v1001802432,5.1.2,4159.2,,,,1
1282,2014,New Brunswick,2016A000213,Total domestic supply,Total transportation,Dollars,81,millions,6,v1001802433,5.1.3,2022.4,,,,1
1283,2014,New Brunswick,2016A000213,Total domestic supply,Passenger air transport,Dollars,81,millions,6,v1001802434,5.1.4,107.9,,,,1
1284,2014,New Brunswick,2016A000213,Total domestic supply,Passenger rail transport,Dollars,81,millions,6,v1001802435,5.1.5,3.8,,,,1
1285,2014,New Brunswick,2016A000213,Total domestic supply,Passenger water transport,Dollars,81,millions,6,v1001802436,5.1.6,32.3,,,,1
1286,2014,New Brunswick,2016A000213,Total domestic supply,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001802437,5.1.7,12.9,,,,1
1287,2014,New Brunswick,2016A000213,Total domestic supply,Taxis,Dollars,81,millions,6,v1001802438,5.1.8,23.5,,,,1
1288,2014,New Brunswick,2016A000213,Total domestic supply,Vehicle rental,Dollars,81,millions,6,v1001802439,5.1.9,44.5,,,,1
1289,2014,New Brunswick,2016A000213,Total domestic supply,Vehicle repairs and parts,Dollars,81,millions,6,v1001802440,5.1.10,557.8,,,,1
1290,2014,New Brunswick,2016A000213,Total domestic supply,Vehicle fuel,Dollars,81,millions,6,v1001802441,5.1.11,1239.7,,,,1
1291,2014,New Brunswick,2016A000213,Total domestic supply,Total accommodation,Dollars,81,millions,6,v1001802442,5.1.12,202.9,,,,1
1292,2014,New Brunswick,2016A000213,Total domestic supply,Hotels,Dollars,81,millions,6,v1001802443,5.1.13,141.5,,,,1
1293,2014,New Brunswick,2016A000213,Total domestic supply,Motels,Dollars,81,millions,6,v1001802444,5.1.14,34.7,,,,1
1294,2014,New Brunswick,2016A000213,Total domestic supply,Camping,Dollars,81,millions,6,v1001802445,5.1.15,14.1,,,,1
1295,2014,New Brunswick,2016A000213,Total domestic supply,Other accommodation,Dollars,81,millions,6,v1001802446,5.1.16,12.6,,,,1
1296,2014,New Brunswick,2016A000213,Total domestic supply,Total food and beverage services,Dollars,81,millions,6,v1001802447,5.1.17,1224.7,,,,1
1297,2014,New Brunswick,2016A000213,Total domestic supply,Meals from accommodation,Dollars,81,millions,6,v1001849004,5.1.18,67.5,,,,1
1298,2014,New Brunswick,2016A000213,Total domestic supply,Meals from restaurants,Dollars,81,millions,6,v1001802448,5.1.19,967.4,,,,1
1299,2014,New Brunswick,2016A000213,Total domestic supply,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802449,5.1.20,8.4,,,,1
1300,2014,New Brunswick,2016A000213,Total domestic supply,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802450,5.1.21,105.2,,,,1
1301,2014,New Brunswick,2016A000213,Total domestic supply,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802451,5.1.22,76.2,,,,1
1302,2014,New Brunswick,2016A000213,Total domestic supply,Total other tourism products,Dollars,81,millions,6,v1001802452,5.1.23,709.2,,,,1
1303,2014,New Brunswick,2016A000213,Total domestic supply,Recreation and entertainment,Dollars,81,millions,6,v1001802458,5.1.24,565.9,,,,1
1304,2014,New Brunswick,2016A000213,Total domestic supply,Travel services,Dollars,81,millions,6,v1001802459,5.1.25,30.7,,,,1
1305,2014,New Brunswick,2016A000213,Total domestic supply,Convention fees,Dollars,81,millions,6,v1001802460,5.1.26,8.0,,,,1
1306,2014,New Brunswick,2016A000213,Total domestic supply,Pre-trip expenses,Dollars,81,millions,6,v1001802461,5.1.27,104.6,,,,1
1307,2014,New Brunswick,2016A000213,Total domestic supply,Total other products,Dollars,81,millions,6,v1001802453,5.1.28,63197.6,,,,1
1308,2014,New Brunswick,2016A000213,Total domestic supply,Groceries,Dollars,81,millions,6,v1001802454,5.1.29,2062.8,,,,1
1309,2014,New Brunswick,2016A000213,Total domestic supply,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001802455,5.1.30,383.0,,,,1
1310,2014,New Brunswick,2016A000213,Total domestic supply,Urban transit and parking,Dollars,81,millions,6,v1001802456,5.1.31,10.2,,,,1
1311,2014,New Brunswick,2016A000213,Total domestic supply,Miscellaneous products,Dollars,81,millions,6,v1001802457,5.1.32,60741.6,,,,1
1312,2014,New Brunswick,2016A000213,Total demand,Total tourism expenditures,Dollars,81,millions,6,v1001802462,5.2.1,1302.7,,,,1
1313,2014,New Brunswick,2016A000213,Total demand,Total tourism products,Dollars,81,millions,6,v1001802463,5.2.2,1011.0,,,,1
1314,2014,New Brunswick,2016A000213,Total demand,Total transportation,Dollars,81,millions,6,v1001802464,5.2.3,413.3,,,,1
1315,2014,New Brunswick,2016A000213,Total demand,Passenger air transport,Dollars,81,millions,6,v1001802465,5.2.4,99.7,,,,1
1316,2014,New Brunswick,2016A000213,Total demand,Passenger rail transport,Dollars,81,millions,6,v1001802466,5.2.5,3.6,,,,1
1317,2014,New Brunswick,2016A000213,Total demand,Passenger water transport,Dollars,81,millions,6,v1001802467,5.2.6,2.6,,,,1
1318,2014,New Brunswick,2016A000213,Total demand,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001802468,5.2.7,12.4,,,,1
1319,2014,New Brunswick,2016A000213,Total demand,Taxis,Dollars,81,millions,6,v1001802469,5.2.8,4.2,,,,1
1320,2014,New Brunswick,2016A000213,Total demand,Vehicle rental,Dollars,81,millions,6,v1001802470,5.2.9,9.0,,,,1
1321,2014,New Brunswick,2016A000213,Total demand,Vehicle repairs and parts,Dollars,81,millions,6,v1001802471,5.2.10,85.8,,,,1
1322,2014,New Brunswick,2016A000213,Total demand,Vehicle fuel,Dollars,81,millions,6,v1001802472,5.2.11,196.0,,,,1
1323,2014,New Brunswick,2016A000213,Total demand,Total accommodation,Dollars,81,millions,6,v1001802473,5.2.12,169.8,,,,1
1324,2014,New Brunswick,2016A000213,Total demand,Hotels,Dollars,81,millions,6,v1001802474,5.2.13,117.8,,,,1
1325,2014,New Brunswick,2016A000213,Total demand,Motels,Dollars,81,millions,6,v1001802475,5.2.14,28.2,,,,1
1326,2014,New Brunswick,2016A000213,Total demand,Camping,Dollars,81,millions,6,v1001802476,5.2.15,13.2,,,,1
1327,2014,New Brunswick,2016A000213,Total demand,Other accommodation,Dollars,81,millions,6,v1001802477,5.2.16,10.6,,,,1
1328,2014,New Brunswick,2016A000213,Total demand,Total food and beverage services,Dollars,81,millions,6,v1001802478,5.2.17,219.8,,,,1
1329,2014,New Brunswick,2016A000213,Total demand,Meals from accommodation,Dollars,81,millions,6,v1001849005,5.2.18,12.0,,,,1
1330,2014,New Brunswick,2016A000213,Total demand,Meals from restaurants,Dollars,81,millions,6,v1001802479,5.2.19,172.2,,,,1
1331,2014,New Brunswick,2016A000213,Total demand,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802480,5.2.20,1.6,,,,1
1332,2014,New Brunswick,2016A000213,Total demand,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802481,5.2.21,20.1,,,,1
1333,2014,New Brunswick,2016A000213,Total demand,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802482,5.2.22,13.9,,,,1
1334,2014,New Brunswick,2016A000213,Total demand,Total other tourism products,Dollars,81,millions,6,v1001802483,5.2.23,208.1,,,,1
1335,2014,New Brunswick,2016A000213,Total demand,Recreation and entertainment,Dollars,81,millions,6,v1001802489,5.2.24,66.9,,,,1
1336,2014,New Brunswick,2016A000213,Total demand,Travel services,Dollars,81,millions,6,v1001802490,5.2.25,30.0,,,,1
1337,2014,New Brunswick,2016A000213,Total demand,Convention fees,Dollars,81,millions,6,v1001802491,5.2.26,6.6,,,,1
1338,2014,New Brunswick,2016A000213,Total demand,Pre-trip expenses,Dollars,81,millions,6,v1001802492,5.2.27,104.6,,,,1
1339,2014,New Brunswick,2016A000213,Total demand,Total other products,Dollars,81,millions,6,v1001802484,5.2.28,291.7,,,,1
1340,2014,New Brunswick,2016A000213,Total demand,Groceries,Dollars,81,millions,6,v1001802485,5.2.29,99.8,,,,1
1341,2014,New Brunswick,2016A000213,Total demand,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001802486,5.2.30,19.0,,,,1
1342,2014,New Brunswick,2016A000213,Total demand,Urban transit and parking,Dollars,81,millions,6,v1001802487,5.2.31,0.9,,,,1
1343,2014,New Brunswick,2016A000213,Total demand,Miscellaneous products,Dollars,81,millions,6,v1001802488,5.2.32,172.0,,,,1
1344,2014,New Brunswick,2016A000213,Domestic demand,Total tourism expenditures,Dollars,81,millions,6,v1001802493,5.3.1,711.9,,,,1
1345,2014,New Brunswick,2016A000213,Domestic demand,Total tourism products,Dollars,81,millions,6,v1001802494,5.3.2,552.4,,,,1
1346,2014,New Brunswick,2016A000213,Domestic demand,Total transportation,Dollars,81,millions,6,v1001802495,5.3.3,256.6,,,,1
1347,2014,New Brunswick,2016A000213,Domestic demand,Passenger air transport,Dollars,81,millions,6,v1001802496,5.3.4,51.8,,,,1
1348,2014,New Brunswick,2016A000213,Domestic demand,Passenger rail transport,Dollars,81,millions,6,v1001802497,5.3.5,2.3,,,,1
1349,2014,New Brunswick,2016A000213,Domestic demand,Passenger water transport,Dollars,81,millions,6,v1001802498,5.3.6,0.6,,,,1
1350,2014,New Brunswick,2016A000213,Domestic demand,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001802499,5.3.7,7.4,,,,1
1351,2014,New Brunswick,2016A000213,Domestic demand,Taxis,Dollars,81,millions,6,v1001802500,5.3.8,2.5,,,,1
1352,2014,New Brunswick,2016A000213,Domestic demand,Vehicle rental,Dollars,81,millions,6,v1001802501,5.3.9,1.8,,,,1
1353,2014,New Brunswick,2016A000213,Domestic demand,Vehicle repairs and parts,Dollars,81,millions,6,v1001802502,5.3.10,58.1,,,,1
1354,2014,New Brunswick,2016A000213,Domestic demand,Vehicle fuel,Dollars,81,millions,6,v1001802503,5.3.11,132.1,,,,1
1355,2014,New Brunswick,2016A000213,Domestic demand,Total accommodation,Dollars,81,millions,6,v1001802504,5.3.12,36.4,,,,1
1356,2014,New Brunswick,2016A000213,Domestic demand,Hotels,Dollars,81,millions,6,v1001802505,5.3.13,26.6,,,,1
1357,2014,New Brunswick,2016A000213,Domestic demand,Motels,Dollars,81,millions,6,v1001802506,5.3.14,6.7,,,,1
1358,2014,New Brunswick,2016A000213,Domestic demand,Camping,Dollars,81,millions,6,v1001802507,5.3.15,1.9,,,,1
1359,2014,New Brunswick,2016A000213,Domestic demand,Other accommodation,Dollars,81,millions,6,v1001802508,5.3.16,1.2,,,,1
1360,2014,New Brunswick,2016A000213,Domestic demand,Total food and beverage services,Dollars,81,millions,6,v1001802509,5.3.17,113.2,,,,1
1361,2014,New Brunswick,2016A000213,Domestic demand,Meals from accommodation,Dollars,81,millions,6,v1001849006,5.3.18,6.2,,,,1
1362,2014,New Brunswick,2016A000213,Domestic demand,Meals from restaurants,Dollars,81,millions,6,v1001802510,5.3.19,88.5,,,,1
1363,2014,New Brunswick,2016A000213,Domestic demand,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802511,5.3.20,0.8,,,,1
1364,2014,New Brunswick,2016A000213,Domestic demand,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802512,5.3.21,10.5,,,,1
1365,2014,New Brunswick,2016A000213,Domestic demand,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802513,5.3.22,7.2,,,,1
1366,2014,New Brunswick,2016A000213,Domestic demand,Total other tourism products,Dollars,81,millions,6,v1001802514,5.3.23,146.2,,,,1
1367,2014,New Brunswick,2016A000213,Domestic demand,Recreation and entertainment,Dollars,81,millions,6,v1001802520,5.3.24,29.4,,,,1
1368,2014,New Brunswick,2016A000213,Domestic demand,Travel services,Dollars,81,millions,6,v1001802521,5.3.25,8.3,,,,1
1369,2014,New Brunswick,2016A000213,Domestic demand,Convention fees,Dollars,81,millions,6,v1001802522,5.3.26,3.9,,,,1
1370,2014,New Brunswick,2016A000213,Domestic demand,Pre-trip expenses,Dollars,81,millions,6,v1001802523,5.3.27,104.6,,,,1
1371,2014,New Brunswick,2016A000213,Domestic demand,Total other products,Dollars,81,millions,6,v1001802515,5.3.28,159.5,,,,1
1372,2014,New Brunswick,2016A000213,Domestic demand,Groceries,Dollars,81,millions,6,v1001802516,5.3.29,47.2,,,,1
1373,2014,New Brunswick,2016A000213,Domestic demand,"Beer, wine, and liquor from stores",Dollars,81,millions,6,v1001802517,5.3.30,9.0,,,,1
1374,2014,New Brunswick,2016A000213,Domestic demand,Urban transit and parking,Dollars,81,millions,6,v1001802518,5.3.31,0.7,,,,1
1375,2014,New Brunswick,2016A000213,Domestic demand,Miscellaneous products,Dollars,81,millions,6,v1001802519,5.3.32,102.6,,,,1
1376,2014,New Brunswick,2016A000213,Exports,Total tourism expenditures,Dollars,81,millions,6,v1001802524,5.4.1,590.9,,,,1
1377,2014,New Brunswick,2016A000213,Exports,Total tourism products,Dollars,81,millions,6,v1001802525,5.4.2,458.8,,,,1
1378,2014,New Brunswick,2016A000213,Exports,Total transportation,Dollars,81,millions,6,v1001802526,5.4.3,156.9,,,,1
1379,2014,New Brunswick,2016A000213,Exports,Passenger air transport,Dollars,81,millions,6,v1001802527,5.4.4,47.9,,,,1
1380,2014,New Brunswick,2016A000213,Exports,Passenger rail transport,Dollars,81,millions,6,v1001802528,5.4.5,1.3,,,,1
1381,2014,New Brunswick,2016A000213,Exports,Passenger water transport,Dollars,81,millions,6,v1001802529,5.4.6,2.0,,,,1
1382,2014,New Brunswick,2016A000213,Exports,"Interurban, charter and tour bus transport",Dollars,81,millions,6,v1001802530,5.4.7,5.1,,,,1
1383,2014,New Brunswick,2016A000213,Exports,Taxis,Dollars,81,millions,6,v1001802531,5.4.8,1.8,,,,1
1384,2014,New Brunswick,2016A000213,Exports,Vehicle rental,Dollars,81,millions,6,v1001802532,5.4.9,7.1,,,,1
1385,2014,New Brunswick,2016A000213,Exports,Vehicle repairs and parts,Dollars,81,millions,6,v1001802533,5.4.10,27.8,,,,1
1386,2014,New Brunswick,2016A000213,Exports,Vehicle fuel,Dollars,81,millions,6,v1001802534,5.4.11,63.9,,,,1
1387,2014,New Brunswick,2016A000213,Exports,Total accommodation,Dollars,81,millions,6,v1001802535,5.4.12,133.3,,,,1
1388,2014,New Brunswick,2016A000213,Exports,Hotels,Dollars,81,millions,6,v1001802536,5.4.13,91.2,,,,1
1389,2014,New Brunswick,2016A000213,Exports,Motels,Dollars,81,millions,6,v1001802537,5.4.14,21.5,,,,1
1390,2014,New Brunswick,2016A000213,Exports,Camping,Dollars,81,millions,6,v1001802538,5.4.15,11.3,,,,1
1391,2014,New Brunswick,2016A000213,Exports,Other accommodation,Dollars,81,millions,6,v1001802539,5.4.16,9.3,,,,1
1392,2014,New Brunswick,2016A000213,Exports,Total food and beverage services,Dollars,81,millions,6,v1001802540,5.4.17,106.8,,,,1
1393,2014,New Brunswick,2016A000213,Exports,Meals from accommodation,Dollars,81,millions,6,v1001849007,5.4.18,5.9,,,,1
1394,2014,New Brunswick,2016A000213,Exports,Meals from restaurants,Dollars,81,millions,6,v1001802541,5.4.19,83.7,,,,1
1395,2014,New Brunswick,2016A000213,Exports,Alcoholic beverages from accommodation,Dollars,81,millions,6,v1001802542,5.4.20,0.8,,,,1
1396,2014,New Brunswick,2016A000213,Exports,Alcoholic beverages from restaurants,Dollars,81,millions,6,v1001802543,5.4.21,9.7,,,,1
1397,2014,New Brunswick,2016A000213,Exports,Meals and alcoholic beverages from other tourism industries,Dollars,81,millions,6,v1001802544,5.4.22,6.7,,,,1
1398,2014,New Brunswick,2016A000213,Exports,Total other tourism products,Dollars,81,millions,6,v1001802545,5.4.23,61.8,,,,1
1399,2014,New Brunswick,2016A000213,Exports,Recreation and entertainment,Dollars,81,millions,6,v1001802551,5.4.24,37.4,,,,1
1400,2014,New Brunswick,2016A000213,Exports,Travel services,Dollars,81,millions,6,v1001802552,5.4.25,21.7,,,,1
